effect_type,source_type,filename,descriptor,target_text,scale,orig_target_sim,manip_target_sim,delta_target_sim
eq,piano,piano_EQ_crisp_0.4.wav,crisp,a crisp sound,0.4,0.05076112,0.05852592,0.0077648014
eq,piano,piano_EQ_crisp_0.6.wav,crisp,a crisp sound,0.6,0.05076112,0.061975576,0.011214457
eq,piano,piano_EQ_crisp_0.8.wav,crisp,a crisp sound,0.8,0.05076112,0.06230311,0.011541992
eq,piano,piano_EQ_crisp_1.0.wav,crisp,a crisp sound,1.0,0.05076112,0.060937755,0.010176636
eq,piano,piano_EQ_dark_0.2.wav,dark,a dark sound,0.2,0.018013388,0.015385528,-0.0026278598
eq,piano,piano_EQ_dark_0.4.wav,dark,a dark sound,0.4,0.018013388,0.005098071,-0.012915317
eq,piano,piano_EQ_dark_0.6.wav,dark,a dark sound,0.6,0.018013388,-0.024996653,-0.04301004
eq,piano,piano_EQ_dark_0.8.wav,dark,a dark sound,0.8,0.018013388,-0.027720287,-0.045733675
eq,piano,piano_EQ_dark_1.0.wav,dark,a dark sound,1.0,0.018013388,-0.07124347,-0.08925686
eq,piano,piano_EQ_gentle_0.2.wav,gentle,a gentle sound,0.2,0.06040836,0.066251755,0.0058433935
eq,piano,piano_EQ_gentle_0.4.wav,gentle,a gentle sound,0.4,0.06040836,0.070331246,0.009922884
eq,piano,piano_EQ_gentle_0.6.wav,gentle,a gentle sound,0.6,0.06040836,0.07223076,0.011822395
eq,piano,piano_EQ_gentle_0.8.wav,gentle,a gentle sound,0.8,0.06040836,0.07440834,0.013999976
eq,piano,piano_EQ_gentle_1.0.wav,gentle,a gentle sound,1.0,0.06040836,0.07759121,0.01718285
eq,piano,piano_EQ_hard_0.2.wav,hard,a hard sound,0.2,0.013738342,0.014297475,0.0005591335
eq,piano,piano_EQ_hard_0.4.wav,hard,a hard sound,0.4,0.013738342,0.0033121891,-0.0104261525
eq,piano,piano_EQ_hard_0.6.wav,hard,a hard sound,0.6,0.013738342,-0.007505805,-0.021244146
eq,piano,piano_EQ_hard_0.8.wav,hard,a hard sound,0.8,0.013738342,-0.051221557,-0.0649599
eq,piano,piano_EQ_hard_1.0.wav,hard,a hard sound,1.0,0.013738342,-0.07525756,-0.088995904
eq,piano,piano_EQ_harsh_0.2.wav,harsh,a harsh sound,0.2,-0.027693478,-0.02086943,0.0068240482
eq,piano,piano_EQ_harsh_0.4.wav,harsh,a harsh sound,0.4,-0.027693478,-0.013498018,0.014195461
eq,piano,piano_EQ_harsh_0.6.wav,harsh,a harsh sound,0.6,-0.027693478,-0.0066724624,0.021021016
eq,piano,piano_EQ_harsh_0.8.wav,harsh,a harsh sound,0.8,-0.027693478,-0.00065301405,0.027040465
eq,piano,piano_EQ_harsh_1.0.wav,harsh,a harsh sound,1.0,-0.027693478,0.0025480292,0.030241508
eq,piano,piano_EQ_heavy_0.2.wav,heavy,a heavy sound,0.2,-0.044411547,-0.045741893,-0.0013303459
eq,piano,piano_EQ_heavy_0.4.wav,heavy,a heavy sound,0.4,-0.044411547,-0.06234805,-0.017936502
eq,piano,piano_EQ_heavy_0.6.wav,heavy,a heavy sound,0.6,-0.044411547,-0.09078688,-0.046375334
eq,piano,piano_EQ_heavy_0.8.wav,heavy,a heavy sound,0.8,-0.044411547,-0.104948476,-0.06053693
eq,piano,piano_EQ_heavy_1.0.wav,heavy,a heavy sound,1.0,-0.044411547,-0.15466386,-0.11025231
eq,piano,piano_EQ_loud_0.2.wav,loud,a loud sound,0.2,-0.17598574,-0.1711831,0.0048026443
eq,piano,piano_EQ_loud_0.4.wav,loud,a loud sound,0.4,-0.17598574,-0.17421964,0.0017661005
eq,piano,piano_EQ_loud_0.6.wav,loud,a loud sound,0.6,-0.17598574,-0.1829668,-0.00698106
eq,piano,piano_EQ_loud_0.8.wav,loud,a loud sound,0.8,-0.17598574,-0.18937188,-0.013386145
eq,piano,piano_EQ_loud_1.0.wav,loud,a loud sound,1.0,-0.17598574,-0.19807988,-0.022094145
eq,piano,piano_EQ_mellow_0.2.wav,mellow,a mellow sound,0.2,0.06957068,0.06990341,0.00033272803
eq,piano,piano_EQ_mellow_0.4.wav,mellow,a mellow sound,0.4,0.06957068,0.06730258,-0.0022681057
eq,piano,piano_EQ_mellow_0.6.wav,mellow,a mellow sound,0.6,0.06957068,0.06424599,-0.0053246915
eq,piano,piano_EQ_mellow_0.8.wav,mellow,a mellow sound,0.8,0.06957068,0.06364685,-0.00592383
eq,piano,piano_EQ_mellow_1.0.wav,mellow,a mellow sound,1.0,0.06957068,0.04149951,-0.028071173
eq,piano,piano_EQ_peaceful_0.2.wav,peaceful,a peaceful sound,0.2,0.047406666,0.053427286,0.0060206205
eq,piano,piano_EQ_peaceful_0.4.wav,peaceful,a peaceful sound,0.4,0.047406666,0.056082025,0.008675359
eq,piano,piano_EQ_peaceful_0.6.wav,peaceful,a peaceful sound,0.6,0.047406666,0.060526665,0.013119999
eq,piano,piano_EQ_peaceful_0.8.wav,peaceful,a peaceful sound,0.8,0.047406666,0.06356324,0.016156577
eq,piano,piano_EQ_peaceful_1.0.wav,peaceful,a peaceful sound,1.0,0.047406666,0.06752603,0.020119362
eq,piano,piano_EQ_sharp_0.2.wav,sharp,a sharp sound,0.2,0.040733166,0.050412398,0.009679232
eq,piano,piano_EQ_sharp_0.4.wav,sharp,a sharp sound,0.4,0.040733166,0.053643957,0.012910791
eq,piano,piano_EQ_sharp_0.6.wav,sharp,a sharp sound,0.6,0.040733166,0.05558344,0.014850274
eq,piano,piano_EQ_sharp_0.8.wav,sharp,a sharp sound,0.8,0.040733166,0.054031245,0.013298079
eq,piano,piano_EQ_sharp_1.0.wav,sharp,a sharp sound,1.0,0.040733166,0.054018218,0.013285052
eq,piano,piano_EQ_smooth_0.2.wav,smooth,a smooth sound,0.2,0.06489272,0.061840355,-0.0030523613
eq,piano,piano_EQ_smooth_0.4.wav,smooth,a smooth sound,0.4,0.06489272,0.04933937,-0.015553348
eq,piano,piano_EQ_smooth_0.6.wav,smooth,a smooth sound,0.6,0.06489272,0.03284407,-0.032048646
eq,piano,piano_EQ_smooth_0.8.wav,smooth,a smooth sound,0.8,0.06489272,0.02057141,-0.044321306
eq,piano,piano_EQ_smooth_1.0.wav,smooth,a smooth sound,1.0,0.06489272,0.010842748,-0.05404997
eq,piano,piano_EQ_soft_0.2.wav,soft,a soft sound,0.2,0.024770126,0.037486028,0.012715902
eq,piano,piano_EQ_soft_0.4.wav,soft,a soft sound,0.4,0.024770126,0.046082314,0.021312188
eq,piano,piano_EQ_soft_0.6.wav,soft,a soft sound,0.6,0.024770126,0.05005139,0.025281265
eq,piano,piano_EQ_soft_0.8.wav,soft,a soft sound,0.8,0.024770126,0.05497082,0.030200694
eq,piano,piano_EQ_soft_1.0.wav,soft,a soft sound,1.0,0.024770126,0.05799038,0.033220254
eq,piano,piano_EQ_soothing_0.2.wav,soothing,a soothing sound,0.2,0.044602625,0.05099189,0.006389264
eq,piano,piano_EQ_soothing_0.4.wav,soothing,a soothing sound,0.4,0.044602625,0.055549726,0.010947101
eq,piano,piano_EQ_soothing_0.6.wav,soothing,a soothing sound,0.6,0.044602625,0.060804687,0.016202062
eq,piano,piano_EQ_soothing_0.8.wav,soothing,a soothing sound,0.8,0.044602625,0.06614246,0.021539837
eq,piano,piano_EQ_soothing_1.0.wav,soothing,a soothing sound,1.0,0.044602625,0.07229784,0.027695216
eq,piano,piano_EQ_tinny_0.2.wav,tinny,a tinny sound,0.2,0.025983296,0.03378396,0.0078006648
eq,piano,piano_EQ_tinny_0.4.wav,tinny,a tinny sound,0.4,0.025983296,0.037387863,0.0114045665
eq,piano,piano_EQ_tinny_0.6.wav,tinny,a tinny sound,0.6,0.025983296,0.042225715,0.016242418
eq,piano,piano_EQ_tinny_0.8.wav,tinny,a tinny sound,0.8,0.025983296,0.046428725,0.020445429
eq,piano,piano_EQ_tinny_1.0.wav,tinny,a tinny sound,1.0,0.025983296,0.04977244,0.023789145
eq,piano,piano_EQ_warm_0.2.wav,warm,a warm sound,0.2,0.08536161,0.09129618,0.0059345737
eq,piano,piano_EQ_warm_0.4.wav,warm,a warm sound,0.4,0.08536161,0.08805603,0.0026944205
eq,piano,piano_EQ_warm_0.6.wav,warm,a warm sound,0.6,0.08536161,0.08454929,-0.00081231445
eq,piano,piano_EQ_warm_0.8.wav,warm,a warm sound,0.8,0.08536161,0.08452766,-0.00083395094
eq,piano,piano_EQ_warm_1.0.wav,warm,a warm sound,1.0,0.08536161,0.077487454,-0.007874154
eq,mixture,mixture_EQ_bright_0.2.wav,bright,a bright sound,0.2,-0.0733376,-0.05840821,0.014929391
eq,mixture,mixture_EQ_bright_0.4.wav,bright,a bright sound,0.4,-0.0733376,-0.046026215,0.027311385
eq,mixture,mixture_EQ_bright_0.6.wav,bright,a bright sound,0.6,-0.0733376,-0.034248937,0.039088663
eq,mixture,mixture_EQ_bright_0.8.wav,bright,a bright sound,0.8,-0.0733376,-0.025734,0.0476036
eq,mixture,mixture_EQ_bright_1.0.wav,bright,a bright sound,1.0,-0.0733376,-0.016933972,0.05640363
eq,mixture,mixture_EQ_calm_0.2.wav,calm,a calm sound,0.2,-0.058178384,-0.049021125,0.009157259
eq,mixture,mixture_EQ_calm_0.4.wav,calm,a calm sound,0.4,-0.058178384,-0.03889444,0.019283943
eq,mixture,mixture_EQ_calm_0.6.wav,calm,a calm sound,0.6,-0.058178384,-0.037091125,0.021087259
eq,mixture,mixture_EQ_calm_0.8.wav,calm,a calm sound,0.8,-0.058178384,-0.034992542,0.023185842
eq,mixture,mixture_EQ_calm_1.0.wav,calm,a calm sound,1.0,-0.058178384,-0.03918759,0.018990792
eq,mixture,mixture_EQ_clear_0.2.wav,clear,a clear sound,0.2,-0.07050937,-0.071019806,-0.0005104393
eq,mixture,mixture_EQ_clear_0.4.wav,clear,a clear sound,0.4,-0.07050937,-0.06110076,0.009408608
eq,mixture,mixture_EQ_clear_0.6.wav,clear,a clear sound,0.6,-0.07050937,-0.059539057,0.010970309
eq,mixture,mixture_EQ_clear_0.8.wav,clear,a clear sound,0.8,-0.07050937,-0.053127944,0.017381422
eq,mixture,mixture_EQ_clear_1.0.wav,clear,a clear sound,1.0,-0.07050937,-0.047472432,0.023036934
eq,mixture,mixture_EQ_cold_0.2.wav,cold,a cold sound,0.2,-0.11909874,-0.11839355,0.00070519
eq,mixture,mixture_EQ_cold_0.4.wav,cold,a cold sound,0.4,-0.11909874,-0.106307894,0.012790844
eq,mixture,mixture_EQ_cold_0.6.wav,cold,a cold sound,0.6,-0.11909874,-0.095901646,0.023197092
eq,mixture,mixture_EQ_cold_0.8.wav,cold,a cold sound,0.8,-0.11909874,-0.08947913,0.029619604
eq,mixture,mixture_EQ_cold_1.0.wav,cold,a cold sound,1.0,-0.11909874,-0.07771171,0.04138703
eq,mixture,mixture_EQ_cool_0.2.wav,cool,a cool sound,0.2,-0.08396329,-0.115755446,-0.031792156
eq,mixture,mixture_EQ_cool_0.4.wav,cool,a cool sound,0.4,-0.08396329,-0.14604898,-0.062085688
eq,mixture,mixture_EQ_cool_0.6.wav,cool,a cool sound,0.6,-0.08396329,-0.17374036,-0.08977707
eq,mixture,mixture_EQ_cool_0.8.wav,cool,a cool sound,0.8,-0.08396329,-0.19886073,-0.114897445
eq,mixture,mixture_EQ_cool_1.0.wav,cool,a cool sound,1.0,-0.08396329,-0.21443301,-0.13046972
eq,mixture,mixture_EQ_crisp_0.2.wav,crisp,a crisp sound,0.2,-0.056986876,-0.051309716,0.00567716
eq,mixture,mixture_EQ_crisp_0.4.wav,crisp,a crisp sound,0.4,-0.056986876,-0.04179333,0.015193544
eq,mixture,mixture_EQ_crisp_0.6.wav,crisp,a crisp sound,0.6,-0.056986876,-0.033889696,0.02309718
eq,mixture,mixture_EQ_crisp_0.8.wav,crisp,a crisp sound,0.8,-0.056986876,-0.030215513,0.026771363
eq,mixture,mixture_EQ_crisp_1.0.wav,crisp,a crisp sound,1.0,-0.056986876,-0.02938309,0.027603786
eq,mixture,mixture_EQ_dark_0.2.wav,dark,a dark sound,0.2,-0.1089303,-0.1266063,-0.017676003
eq,mixture,mixture_EQ_dark_0.4.wav,dark,a dark sound,0.4,-0.1089303,-0.13846016,-0.029529862
eq,mixture,mixture_EQ_dark_0.6.wav,dark,a dark sound,0.6,-0.1089303,-0.14990771,-0.04097741
eq,mixture,mixture_EQ_dark_0.8.wav,dark,a dark sound,0.8,-0.1089303,-0.16755676,-0.058626465
eq,mixture,mixture_EQ_dark_1.0.wav,dark,a dark sound,1.0,-0.1089303,-0.17476104,-0.065830745
eq,mixture,mixture_EQ_gentle_0.2.wav,gentle,a gentle sound,0.2,-0.054483235,-0.052576136,0.001907099
